model,lookback,future,pos,val,temp,mse_T,mse_L,mae_T,mae_L,rmse_T,rmse_L,mape_T,mape_L,R2_T,R2_L,mspe,rse
Autoformer,168,336,FALSE,FALSE,TRUE,4.24358082,44.16592922,1.44438922,5.39766565,2.05999541,6.6457452,0.17179859,0.62566264,0.74499807,-1.80493228,0.04348931,0.51949811
Autoformer,168,720,FALSE,FALSE,TRUE,7.02500486,44.76205173,1.90025628,5.67412641,2.65047264,6.69044481,0.23181129,0.70302659,0.44950303,-2.59115331,0.07825401,0.7511909
Autoformer,192,1,FALSE,FALSE,TRUE,0.54830426,20.65980548,0.42318264,3.17987618,0.74047571,4.54530587,0.04794132,0.29865884,0.97180903,-0.0511954,0.00459142,0.16790166
Autoformer,192,12,FALSE,FALSE,TRUE,1.03259206,28.39394811,0.67530525,3.79354327,1.01616538,5.3285972,0.0765693,0.36014958,0.9469676,-0.45003185,0.00963792,0.23028789
Autoformer,192,24,FALSE,FALSE,TRUE,0.60462046,29.8439423,0.52862751,4.0175957,0.77757347,5.46296095,0.06412482,0.40424312,0.96899224,-0.53022171,0.00660619,0.17611024
Autoformer,192,96,FALSE,FALSE,TRUE,1.56667686,48.73881335,0.91382354,5.64106048,1.25166965,6.98131888,0.11325082,0.6404665,0.91576673,-1.5809641,0.01877446,0.29098862
Autoformer,192,192,FALSE,FALSE,TRUE,2.13944316,41.52532906,1.02955878,5.11968682,1.46268356,6.44401498,0.12530391,0.56960615,0.87799839,-1.35792258,0.02337325,0.35442922
Autoformer,192,336,FALSE,FALSE,TRUE,4.00366306,44.51755194,1.38646102,5.43548781,2.00091553,6.67214748,0.16876042,0.62737224,0.73193908,-1.84528342,0.04289506,0.53520775
Autoformer,192,720,FALSE,FALSE,TRUE,6.18511105,44.24911214,1.79755628,5.63388302,2.48698831,6.65200061,0.22515404,0.69142389,0.46339643,-2.57190875,0.07425429,0.73987895
Autoformer,336,1,FALSE,FALSE,TRUE,2.67891073,22.00626032,0.93680143,3.35860615,1.63673782,4.69108306,0.09084725,0.31335273,0.85151156,-0.16207234,0.01781612,0.38534197
Autoformer,336,12,FALSE,FALSE,TRUE,1.11901772,31.80423194,0.72951829,4.1496498,1.05783629,5.63952409,0.08682409,0.39479363,0.93818511,-0.68598092,0.01203195,0.24862571
Autoformer,336,24,FALSE,FALSE,TRUE,0.93725818,30.82675217,0.70525634,4.13344284,0.96812093,5.55218445,0.08741521,0.40427769,0.9484169,-0.64110479,0.01179554,0.22715743
Autoformer,336,96,FALSE,FALSE,TRUE,1.18790638,40.52472599,0.75875938,5.03237646,1.08991122,6.36590339,0.09248649,0.53040947,0.93016026,-1.22700378,0.01410177,0.26646912
Autoformer,336,192,FALSE,FALSE,TRUE,2.26059127,46.69081909,1.05396092,5.58933267,1.50352633,6.83306806,0.1239876,0.61557273,0.85553137,-1.74987568,0.02369236,0.385732
Autoformer,336,336,FALSE,FALSE,TRUE,3.7175312,47.08436829,1.41144812,5.68121936,1.9280901,6.86180503,0.18270457,0.63669754,0.74859149,-2.12912275,0.05579937,0.50629759
Autoformer,336,720,FALSE,FALSE,TRUE,6.93768311,46.34875944,1.96053672,5.82978211,2.63394809,6.80799232,0.23230372,0.68915342,0.38646411,-2.89031367,0.07602021,0.77515477
Autoformer,504,1,FALSE,FALSE,TRUE,3.23881578,22.66166456,1.14216173,3.49471701,1.79967105,4.76042693,0.10288713,0.32205595,0.82172842,-0.24734809,0.02017179,0.4222222
Autoformer,504,12,FALSE,FALSE,TRUE,1.87400997,31.1475936,0.89220816,4.16319861,1.36894488,5.58100292,0.08667339,0.38392538,0.89038915,-0.72067469,0.01201843,0.33106333
Autoformer,504,24,FALSE,FALSE,TRUE,1.34977734,38.35998789,0.80029148,4.83616068,1.16179919,6.19354405,0.08670277,0.4751341,0.92127059,-1.12740928,0.01184949,0.28062448
Autoformer,504,96,FALSE,FALSE,TRUE,3.23478055,44.09711059,1.26456606,5.37759215,1.79854953,6.64056553,0.13521694,0.5537729,0.81530655,-1.52479973,0.02807871,0.43050116
Autoformer,504,192,FALSE,FALSE,TRUE,2.8392272,50.11018785,1.24462008,5.91654037,1.68500066,7.07885498,0.1517995,0.63359446,0.8273291,-2.08306845,0.03600537,0.41822433
Autoformer,504,336,FALSE,FALSE,TRUE,4.90138912,50.46267146,1.59370601,6.01094068,2.2139082,7.10370829,0.18482466,0.65609155,0.64669912,-2.50291052,0.05190282,0.60610604
Autoformer,504,720,FALSE,FALSE,TRUE,6.1014514,50.26999774,1.84306598,6.18951243,2.47011161,7.09013383,0.21186233,0.70637673,0.37156425,-3.44163681,0.06518777,0.7577312
Autoformer,672,1,FALSE,FALSE,TRUE,4.20049953,24.78846052,1.37763798,3.77370225,2.04951191,4.97880111,0.14327545,0.34433769,0.75569499,-0.42973496,0.03242084,0.49427217
Autoformer,672,12,FALSE,FALSE,TRUE,3.2665813,33.72084149,1.25104463,4.49956762,1.80736864,5.80696491,0.11667985,0.4162761,0.81017616,-0.95064606,0.02177617,0.43568328
Autoformer,672,24,FALSE,FALSE,TRUE,2.32816768,34.07273285,1.12022483,4.55080805,1.52583349,5.83718535,0.11204648,0.42573923,0.8648213,-0.97736766,0.01759482,0.36763951
Autoformer,672,96,FALSE,FALSE,TRUE,2.82936072,57.37251016,1.25370455,6.47972556,1.68207037,7.57446435,0.1516369,0.6778579,0.82801569,-2.42736835,0.03825314,0.41517079
Autoformer,672,192,FALSE,FALSE,TRUE,5.98861456,54.47512179,1.77343667,6.30104248,2.44716454,7.38072637,0.18347347,0.65702079,0.60870045,-2.48561096,0.04824544,0.62997961
Autoformer,672,336,FALSE,FALSE,TRUE,3.51586461,54.07485435,1.41332614,6.3528162,1.8750639,7.35356066,0.16157006,0.67411313,0.71408557,-2.92888812,0.03776697,0.53682512
Autoformer,672,720,FALSE,FALSE,TRUE,4.38947582,58.8678818,1.67604589,6.88540398,2.09510756,7.67254077,0.224654,0.76246607,0.47522665,-4.59735391,0.08801869,0.67826086
Autoformer,720,1,FALSE,FALSE,TRUE,4.3373661,25.06102179,1.50552428,3.81691936,2.08263445,5.00609846,0.14947686,0.34600971,0.73565534,-0.46024661,0.03169836,0.5141446
Autoformer,720,12,FALSE,FALSE,TRUE,2.92718363,34.40071608,1.13183022,4.59269459,1.71090138,5.86521236,0.10554948,0.42434427,0.82227967,-1.01042337,0.01727981,0.42157161
Autoformer,720,24,FALSE,FALSE,TRUE,5.28506041,36.31317048,1.59274912,4.75310024,2.29892588,6.02604103,0.14441884,0.44445021,0.68039663,-1.12882455,0.03261969,0.56536764
Autoformer,720,96,FALSE,FALSE,TRUE,3.38215566,44.2283154,1.38807595,5.43632315,1.83906376,6.65043723,0.17018691,0.52930363,0.77889017,-1.66678442,0.05029574,0.47121418
Autoformer,720,192,FALSE,FALSE,TRUE,5.01538229,51.19102535,1.66895199,6.04089553,2.23950481,7.15479038,0.17962575,0.61200871,0.64157388,-2.3115069,0.04391591,0.60368991
Autoformer,720,336,FALSE,FALSE,TRUE,4.43227577,55.4961919,1.58726656,6.47547763,2.10529709,7.44957663,0.1897966,0.68120799,0.66583338,-3.09436454,0.05582603,0.58291543
Autoformer,720,720,FALSE,FALSE,TRUE,5.15323925,58.93668477,1.76930976,6.90915395,2.27007461,7.67702317,0.20739071,0.7537201,0.39397231,-4.75283013,0.06371277,0.72099721
Autoformer,6,1,FALSE,TRUE,FALSE,0.01905282,22.71725917,0.0834408,3.26342594,0.13803197,4.7662626,0.01102003,0.30418733,0.99905787,-0.1141709,0.00024564,0.03069418
Autoformer,6,12,FALSE,TRUE,FALSE,0.10292834,30.2251693,0.19325802,3.95064699,0.32082447,5.4977422,0.02482965,0.39707129,0.99491916,-0.4877434,0.0012256,0.07129599
Autoformer,6,24,FALSE,TRUE,FALSE,0.17974448,36.21624823,0.25583461,4.49454182,0.42396283,6.0179937,0.0341051,0.47761096,0.99049874,-0.78943637,0.00236084,0.09769093
Autoformer,6,96,FALSE,TRUE,FALSE,0.73573595,40.52538905,0.55110019,4.88667086,0.85775054,6.36595547,0.06942063,0.54471183,0.96229887,-1.06461054,0.00871299,0.19505851
Autoformer,6,192,FALSE,TRUE,FALSE,1.37965715,42.26388754,0.79004782,5.04681375,1.17458808,6.50106818,0.0990746,0.57399499,0.92564868,-1.29958871,0.01595469,0.2773602
Autoformer,6,336,FALSE,TRUE,FALSE,2.8952539,42.58745289,1.14405978,5.21056669,1.70154452,6.52590629,0.14309272,0.62250737,0.81775639,-1.5977062,0.03186925,0.44174674
Autoformer,6,720,FALSE,TRUE,FALSE,5.70902586,42.35727723,1.66960585,5.43351554,2.38935685,6.50824686,0.21800825,0.69699783,0.53626964,-2.26485984,0.07137986,0.69143403
Autoformer,12,1,FALSE,TRUE,FALSE,0.02156365,22.30022835,0.09058736,3.24987702,0.14684568,4.72231176,0.01247286,0.30796756,0.99893512,-0.09507607,0.00029429,0.03263251
Autoformer,12,12,FALSE,TRUE,FALSE,0.1203433,24.92671737,0.20889415,3.45528276,0.34690532,4.99266636,0.02657854,0.33150226,0.99406989,-0.22830085,0.00136847,0.07702513
Autoformer,12,24,FALSE,TRUE,FALSE,0.18866713,27.07595306,0.2629185,3.71479464,0.4343583,5.20345588,0.03481975,0.37804118,0.9900829,-0.33925669,0.00239111,0.09977035
Autoformer,12,96,FALSE,TRUE,FALSE,0.77937335,44.31974373,0.57266933,5.18576481,0.88282126,6.65730754,0.07178693,0.58955644,0.96018625,-1.26036707,0.00916386,0.20035666
Autoformer,12,192,FALSE,TRUE,FALSE,1.42548823,42.65824409,0.81146097,5.06080066,1.19393814,6.5313279,0.10250553,0.57273794,0.92355898,-1.32381423,0.01688259,0.28097349
Autoformer,12,336,FALSE,TRUE,FALSE,2.8581512,42.82127642,1.13364911,5.22296104,1.69060671,6.54379679,0.13960205,0.62249227,0.82129113,-1.61566158,0.03040238,0.43713889
Autoformer,12,720,FALSE,TRUE,FALSE,5.83040428,42.14101613,1.68070412,5.4095626,2.41462302,6.49161121,0.21747848,0.69100811,0.52994954,-2.25298153,0.07142002,0.69665003
Autoformer,24,1,FALSE,TRUE,FALSE,0.08024428,18.79779439,0.15852183,2.96074845,0.2832742,4.33564233,0.01895557,0.28094712,0.99605126,0.07498008,0.00090364,0.06283898
Autoformer,24,12,FALSE,TRUE,FALSE,0.10860987,25.97762788,0.20251372,3.5395071,0.32956013,5.09682527,0.02687084,0.34089242,0.99431,-0.28276844,0.0013678,0.07546903
Autoformer,24,24,FALSE,TRUE,FALSE,0.21717465,27.10831158,0.28236243,3.72924151,0.46602002,5.20656428,0.03669497,0.38088407,0.98866771,-0.34365271,0.00260652,0.10654511
Autoformer,24,96,FALSE,TRUE,FALSE,0.82452196,46.52951037,0.5968107,5.41526355,0.90803194,6.82125431,0.0745294,0.63295428,0.95809568,-1.37826624,0.00963639,0.20536157
Autoformer,24,192,FALSE,TRUE,FALSE,1.50282788,39.74212746,0.83965451,4.87580831,1.22589886,6.30413574,0.10492387,0.55199104,0.92009378,-1.17018575,0.0174232,0.28664541
Autoformer,24,336,FALSE,TRUE,FALSE,3.051826,41.3917623,1.18468916,5.13101049,1.74694765,6.433643,0.14631768,0.61242426,0.81188756,-1.53558639,0.03286567,0.44814897
Autoformer,24,720,FALSE,TRUE,FALSE,5.9839983,43.23743662,1.70894086,5.52114734,2.44622111,6.57551797,0.21934123,0.71002537,0.52396912,-2.34746603,0.07221569,0.701545
Autoformer,48,1,FALSE,TRUE,FALSE,0.13780417,20.22092579,0.22585809,3.06116697,0.37121984,4.49676837,0.02889026,0.28674473,0.99284269,0.00075798,0.00162822,0.08460088
Autoformer,48,12,FALSE,TRUE,FALSE,0.14533991,28.89607347,0.2366595,3.80415091,0.38123471,5.37550681,0.03092774,0.37143161,0.99248797,-0.43288171,0.00178894,0.08670834
Autoformer,48,24,FALSE,TRUE,FALSE,0.3067483,29.08427034,0.33929268,3.89125266,0.55384862,5.39298344,0.04236355,0.3965474,0.98422263,-0.44772654,0.00343091,0.12571315
Autoformer,48,96,FALSE,TRUE,FALSE,0.78953671,37.60669966,0.60133195,4.68752604,0.8885588,6.13243016,0.07762715,0.51706436,0.95661525,-0.93093043,0.0100886,0.20978381
Autoformer,48,192,FALSE,TRUE,FALSE,1.56228256,39.5239051,0.85430098,4.87526715,1.24991298,6.28680404,0.10819414,0.55110252,0.90857396,-1.16902899,0.0182822,0.30879971
Autoformer,48,336,FALSE,TRUE,FALSE,3.3424499,43.04915138,1.2644217,5.27952461,1.82823682,6.56118521,0.15603472,0.6310838,0.79924568,-1.65258717,0.03624416,0.46192649
Autoformer,48,720,FALSE,TRUE,FALSE,6.28326845,42.91237467,1.75912261,5.51253481,2.50664496,6.55075375,0.2223047,0.70498371,0.51372101,-2.34195164,0.07357653,0.7103188
Autoformer,72,1,FALSE,TRUE,FALSE,0.16246198,20.1400304,0.24540618,3.09760624,0.40306574,4.48776452,0.02930605,0.29492606,0.99169457,0.00029018,0.0015992,0.09113412
Autoformer,72,12,FALSE,TRUE,FALSE,0.26720998,27.316656,0.32507426,3.69310977,0.51692355,5.22653384,0.04095652,0.3584656,0.98639242,-0.36069459,0.00297929,0.1166681
Autoformer,72,24,FALSE,TRUE,FALSE,0.50833958,28.01195628,0.45526445,3.7870956,0.71297938,5.29263226,0.05462981,0.38124208,0.9742291,-0.40068633,0.0054176,0.16060899
Autoformer,72,96,FALSE,TRUE,FALSE,0.89037472,47.12671715,0.6482656,5.45393438,0.94359672,6.86489018,0.08186831,0.62779382,0.95229007,-1.43128087,0.0108201,0.21949685
Autoformer,72,192,FALSE,TRUE,FALSE,1.80194843,40.05382178,0.93495542,4.93344162,1.3423667,6.32880888,0.11746515,0.55679928,0.89729841,-1.20949563,0.02087766,0.32626534
Autoformer,72,336,FALSE,TRUE,FALSE,3.47179508,42.64392916,1.28244197,5.23906672,1.86327541,6.53023194,0.15479845,0.61837525,0.7969498,-1.64320063,0.0361413,0.46420524
Autoformer,72,720,FALSE,TRUE,FALSE,6.41843605,42.61228923,1.78632545,5.48086165,2.53346324,6.52780892,0.22229584,0.69364525,0.50861615,-2.33827518,0.07276514,0.70953095
Autoformer,96,1,FALSE,TRUE,FALSE,0.22091946,20.63223619,0.27562794,3.11823538,0.47002071,4.54227214,0.03465462,0.29184361,0.98886457,-0.02885935,0.00231336,0.10552455
Autoformer,96,12,FALSE,TRUE,FALSE,0.48991328,27.34132565,0.4450734,3.66917578,0.69993806,5.22889335,0.05203307,0.35094364,0.97534214,-0.36818528,0.00470057,0.15703221
Autoformer,96,24,FALSE,TRUE,FALSE,0.68798143,28.65645269,0.56654286,3.86554285,0.82944643,5.35317221,0.07256471,0.39010178,0.96543179,-0.43958657,0.00933778,0.18594858
Autoformer,96,96,FALSE,TRUE,FALSE,0.96046233,47.40337938,0.67228639,5.48407396,0.98003179,6.88501121,0.08377164,0.62879741,0.94953429,-1.45737267,0.0113888,0.22543283
Autoformer,96,192,FALSE,TRUE,FALSE,1.81772053,41.23444692,0.9317047,5.05820508,1.34822869,6.42140537,0.11526024,0.57418435,0.89931872,-1.28676523,0.02032895,0.32279438
Autoformer,96,336,FALSE,TRUE,FALSE,3.73461747,43.01177381,1.33492112,5.28233183,1.93251586,6.55833621,0.1645487,0.62151412,0.75474826,-1.681904,0.04022978,0.51011699
Autoformer,96,720,FALSE,TRUE,FALSE,5.98175192,44.92295854,1.746966,5.68839683,2.44576192,6.70245914,0.22414565,0.72333162,0.49026663,-2.54025604,0.07347278,0.71864033
Autoformer,120,1,FALSE,TRUE,FALSE,0.56155378,20.63696798,0.48896492,3.13882134,0.74936891,4.54279297,0.05741471,0.29520084,0.97186026,-0.03412878,0.00568789,0.16774905
Autoformer,120,12,FALSE,TRUE,FALSE,0.65098417,27.66947736,0.53367287,3.71019988,0.80683589,5.26017845,0.06363692,0.35480014,0.9652615,-0.39147149,0.00687409,0.18640988
Autoformer,120,24,FALSE,TRUE,FALSE,0.67785418,28.85943391,0.53538465,3.88838934,0.82331902,5.37209772,0.06431392,0.39110718,0.96394215,-0.45702472,0.00681634,0.18993591
Autoformer,120,96,FALSE,TRUE,FALSE,1.09044099,47.46790162,0.73125088,5.50411395,1.04424179,6.88969532,0.08906389,0.62906335,0.94339275,-1.47317004,0.01226585,0.23843984
Autoformer,120,192,FALSE,TRUE,FALSE,1.88744056,43.77434734,0.9707402,5.27314519,1.37384152,6.61621851,0.12046398,0.60337177,0.89723467,-1.44109625,0.02184699,0.32463041
Autoformer,120,336,FALSE,TRUE,FALSE,3.85716987,43.19979929,1.34834278,5.30455039,1.96396792,6.57265542,0.16306233,0.6207642,0.75572396,-1.70997302,0.03985315,0.5101068
Autoformer,120,720,FALSE,TRUE,FALSE,6.44358063,44.02271757,1.810431,5.60356778,2.53842092,6.63496176,0.22859395,0.7017832,0.47089243,-2.49003733,0.07734205,0.73686993
Autoformer,144,1,FALSE,TRUE,FALSE,0.49566141,20.2534404,0.46433759,3.13248545,0.70403224,4.50038225,0.05624012,0.29627039,0.97377099,-0.02016195,0.00574141,0.16195373
Autoformer,144,12,FALSE,TRUE,FALSE,0.56889898,28.36974531,0.47404477,3.75257345,0.75425392,5.32632569,0.05721304,0.35551191,0.97000706,-0.43413732,0.00580974,0.17317607
Autoformer,144,24,FALSE,TRUE,FALSE,0.52865028,31.18888104,0.47600588,4.13152926,0.72708338,5.58470062,0.05839662,0.42297983,0.97224644,-0.58273785,0.0057102,0.16661049
Autoformer,144,96,FALSE,TRUE,FALSE,1.1415242,36.9779553,0.74755597,4.66928282,1.06842136,6.0809502,0.09413403,0.50359884,0.93606309,-0.93672523,0.01345123,0.25483367
Autoformer,144,192,FALSE,TRUE,FALSE,1.97908962,41.05782635,0.98783046,5.04771195,1.40680122,6.40763813,0.12312367,0.56441163,0.88064433,-1.30290237,0.02280643,0.35163262
Autoformer,144,336,FALSE,TRUE,FALSE,4.16884613,43.81880434,1.41558576,5.36067098,2.04177523,6.61957735,0.1685158,0.62405845,0.74305299,-1.76566885,0.04208687,0.52223897
Autoformer,144,720,FALSE,TRUE,FALSE,6.60930824,44.77265539,1.82975256,5.68117229,2.57085752,6.69123721,0.22443563,0.71047259,0.46958555,-2.57061841,0.07467538,0.73730952
Autoformer,168,1,FALSE,TRUE,FALSE,0.4162752,20.809161,0.38188425,3.17234164,0.64519393,4.56170593,0.04518132,0.29729463,0.97830767,-0.05330587,0.00396884,0.14728318
Autoformer,168,12,FALSE,TRUE,FALSE,0.7796486,27.74077115,0.58843833,3.71228161,0.88297713,5.26695084,0.06988341,0.34918811,0.95951497,-0.40897036,0.00848308,0.20120175
Autoformer,168,24,FALSE,TRUE,FALSE,0.50813091,29.81359668,0.47779089,3.98055424,0.71283299,5.46018284,0.05841772,0.39788248,0.97372814,-0.52019175,0.00558985,0.16213433
Autoformer,168,96,FALSE,TRUE,FALSE,1.5073278,38.57460464,0.86709893,4.82364841,1.22773278,6.21084573,0.10905855,0.52406123,0.91764123,-1.03124567,0.01861863,0.28854764
Autoformer,168,192,FALSE,TRUE,FALSE,2.17967558,42.32697456,1.02827787,5.17655835,1.47637248,6.50591843,0.12434608,0.5817086,0.87077088,-1.38844205,0.02333677,0.36309317
Autoformer,168,336,FALSE,TRUE,FALSE,4.24331379,44.16592922,1.4442693,5.39766565,2.05993056,6.6457452,0.1717781,0.62566264,0.74501605,-1.80493228,0.04348344,0.51948178
Autoformer,168,720,FALSE,TRUE,FALSE,7.02498388,44.76205173,1.90025222,5.67412641,2.65046859,6.69044481,0.23181197,0.70302659,0.44950549,-2.59115331,0.07825418,0.75118983
Autoformer,192,1,FALSE,TRUE,FALSE,0.5482915,20.65980548,0.42317763,3.17987618,0.74046707,4.54530587,0.0479409,0.29865884,0.97180969,-0.0511954,0.00459134,0.1678997
Autoformer,192,12,FALSE,TRUE,FALSE,1.03292894,28.39394811,0.67537242,3.79354327,1.01633108,5.3285972,0.07657565,0.36014958,0.9469503,-0.45003185,0.00964036,0.23032545
Autoformer,192,24,FALSE,TRUE,FALSE,0.60461199,29.8439423,0.52861625,4.0175957,0.77756798,5.46296095,0.06412267,0.40424312,0.96899267,-0.53022171,0.006606,0.176109
Autoformer,192,96,FALSE,TRUE,FALSE,1.56735981,48.73881335,0.91394341,5.64106048,1.2519424,6.98131888,0.11326104,0.6404665,0.91573039,-1.5809641,0.01877948,0.29105201
Autoformer,192,192,FALSE,TRUE,FALSE,2.13932586,41.52532906,1.02960861,5.11968682,1.4626435,6.44401498,0.12531255,0.56960615,0.87800427,-1.35792258,0.02337493,0.35441953
Autoformer,192,336,FALSE,TRUE,FALSE,4.00371885,44.51755194,1.38646507,5.43548781,2.00092959,6.67214748,0.16876161,0.62737224,0.73193477,-1.84528342,0.04289652,0.53521144
Autoformer,192,720,FALSE,TRUE,FALSE,6.18516016,44.24911214,1.79756415,5.63388302,2.48699832,6.65200061,0.22515485,0.69142389,0.4633912,-2.57190875,0.07425464,0.73988187
Autoformer,336,1,FALSE,TRUE,FALSE,2.06354713,22.00626032,0.80369693,3.35860615,1.4365052,4.69108306,0.08076972,0.31335273,0.88562034,-0.16207234,0.01389004,0.3382006
Autoformer,336,12,FALSE,TRUE,FALSE,1.1187942,31.80423194,0.72948223,4.1496498,1.05773067,5.63952409,0.0868031,0.39479363,0.93819747,-0.68598092,0.01201479,0.24860087
Autoformer,336,24,FALSE,TRUE,FALSE,0.93756175,30.82675217,0.70533937,4.13344284,0.96827775,5.55218445,0.08742939,0.40427769,0.94840021,-0.64110479,0.01180077,0.22719422
Autoformer,336,96,FALSE,TRUE,FALSE,0.98147774,40.52472599,0.72318476,5.03237646,0.9906956,6.36590339,0.09585647,0.53040947,0.94192572,-1.22700378,0.01520272,0.24221219
Autoformer,336,192,FALSE,TRUE,FALSE,2.27633238,46.69081909,1.07714581,5.58933267,1.50875187,6.83306806,0.13271865,0.61557273,0.85448176,-1.74987568,0.02757835,0.38707265
Autoformer,336,336,FALSE,TRUE,FALSE,3.47443461,47.08436829,1.36174273,5.68121936,1.86398351,6.86180503,0.17275304,0.63669754,0.76765873,-2.12912275,0.04808294,0.48946387
Autoformer,336,720,FALSE,TRUE,FALSE,6.78223991,46.34875944,1.9278276,5.82978211,2.60427332,6.80799232,0.22879966,0.68915342,0.40196221,-2.89031367,0.07420199,0.76642168
Autoformer,504,1,FALSE,TRUE,FALSE,2.87875581,22.66166456,1.07585752,3.49471701,1.69668961,4.76042693,0.09805635,0.32205595,0.84154691,-0.24734809,0.01819569,0.39806169
Autoformer,504,12,FALSE,TRUE,FALSE,3.2675631,31.1475936,1.15567064,4.16319861,1.80764019,5.58100292,0.10692121,0.38392538,0.8088655,-0.72067469,0.02009102,0.43715665
Autoformer,504,24,FALSE,TRUE,FALSE,1.50132751,38.35998789,0.84950781,4.83616068,1.22528672,6.19354405,0.08811563,0.4751341,0.9124013,-1.12740928,0.01189727,0.29595944
Autoformer,504,96,FALSE,TRUE,FALSE,3.23452544,44.09711059,1.2645402,5.37759215,1.7984786,6.64056553,0.1352146,0.5537729,0.81532148,-1.52479973,0.02807739,0.43048418
Autoformer,504,192,FALSE,TRUE,FALSE,2.81217933,50.11018785,1.2264781,5.91654037,1.67695534,7.07885498,0.1481614,0.63359446,0.82935653,-2.08306845,0.03509142,0.41622746
Autoformer,504,336,FALSE,TRUE,FALSE,5.63886261,50.46267146,1.70347059,6.01094068,2.37462902,7.10370829,0.1926882,0.65609155,0.59127965,-2.50291052,0.05500316,0.65010691
Autoformer,504,720,FALSE,TRUE,FALSE,5.66505957,50.26999774,1.78297663,6.18951243,2.38013864,7.09013383,0.20578626,0.70637673,0.41368158,-3.44163681,0.0609609,0.73013109
Autoformer,672,1,FALSE,TRUE,FALSE,4.02870703,24.78846052,1.35306656,3.77370225,2.007164,4.97880111,0.13907976,0.34433769,0.76568665,-0.42973496,0.03065023,0.48405924
Autoformer,672,12,FALSE,TRUE,FALSE,2.89866972,33.72084149,1.16136384,4.49956762,1.70254803,5.80696491,0.11705375,0.4162761,0.83155434,-0.95064606,0.02156882,0.41041532
Autoformer,672,24,FALSE,TRUE,FALSE,1.94873524,34.07273285,0.9998973,4.55080805,1.39597106,5.83718535,0.10463077,0.42573923,0.88685885,-0.97736766,0.01665584,0.33635002
Autoformer,672,96,FALSE,TRUE,FALSE,3.20460701,57.37251016,1.29740345,6.47972556,1.79014158,7.57446435,0.1397493,0.6778579,0.8055224,-2.42736835,0.02925144,0.44184506
Autoformer,672,192,FALSE,TRUE,FALSE,6.43688631,54.47512179,1.81839693,6.30104248,2.53710198,7.38072637,0.18338352,0.65702079,0.57998506,-2.48561096,0.04923085,0.65313238
Autoformer,672,336,FALSE,TRUE,FALSE,3.22465253,54.07485435,1.31930268,6.3528162,1.79573178,7.35356066,0.14834604,0.67411313,0.73559907,-2.92888812,0.03372988,0.51411259
